Date,RegionName,Price_1bedroom,Price_2bedroom,Price_3bedroom,Price_4bedroom,Price_5BedroomOrMore,Price_SingleFamilyResidence
30/06/16,RhodeIsland,160700,195400,237000,346300,456600,240000
30/06/16,SouthCarolina,89400,102000,146800,244800,,135100
30/06/16,SouthDakota,106800,142400,165700,196500,260900,165500
30/06/16,Tennessee,121100,96300,144200,246800,369000,129400
30/06/16,Texas,,,147900,248900,,158500
30/06/16,UnitedStates,,,,,,
30/06/16,Utah,,169400,218500,254200,317200,239200
30/06/16,Vermont,168400,195600,236400,307700,379200,209200
30/06/16,Virginia,199000,160400,208900,354900,518500,224600
30/06/16,Washington,217200,243100,301300,407300,500000,306600
30/06/16,WestVirginia,,,111300,153000,178400,98800
30/06/16,Wisconsin,98300,114500,155100,205300,240500,157000
30/06/16,Wyoming,,155300,205500,226200,271300,193200
30/06/17,Alabama,90900,74400,126900,239500,345800,125000
30/06/17,Alaska,129300,190000,279300,352500,468400,283400
30/06/17,Arizona,112600,179200,216500,281000,406500,234200
30/06/17,Arkansas,94000,94200,139800,236800,360900,120000
30/06/17,California,351000,425900,477200,597100,773400,514000
30/06/17,Colorado,219000,268200,331000,431800,502800,347800
30/06/17,Connecticut,122600,171200,237500,360900,571300,259400
30/06/17,Delaware,135600,165000,214100,324000,380300,221900
30/06/17,DistrictofColumbia,388200,534300,584200,829800,1453200,594900
30/06/17,Florida,110900,153300,212600,308600,462000,222600
30/06/17,Georgia,141600,108300,144800,253900,379200,155500
30/06/17,Hawaii,362900,451200,624300,786800,922800,721700
30/06/17,Idaho,141600,151400,184500,230500,273800,192900
30/06/17,Illinois,123900,128300,164800,271400,365900,167600
30/06/17,Indiana,68500,76000,124500,182400,218900,121400
30/06/17,Iowa,88600,102900,148300,196600,239800,128400
30/06/17,Kansas,54000,71300,129700,,,125500
30/06/17,Kentucky,98100,110200,138700,226500,275200,135100
30/06/17,Louisiana,70600,,138700,,383500,
30/06/17,Maine,168600,194100,227100,280800,357700,204100
30/06/17,Maryland,157500,189000,246200,373600,503800,279900
30/06/17,Massachusetts,277900,290900,358200,506400,705000,382700
30/06/17,Michigan,97800,114700,154200,277700,286500,130600
30/06/17,Minnesota,136800,175700,221500,282000,359900,212800
30/06/17,Mississippi,,,119500,214800,244300,113500
30/06/17,Missouri,81700,93500,147300,263400,304900,142200
30/06/17,Montana,144100,164700,212300,235100,280800,204300
30/06/17,Nebraska,88300,109900,155600,242200,220500,150200
30/06/17,Nevada,,161300,233700,295000,386600,260800
30/06/17,NewHampshire,119400,188800,260600,343900,379000,261500
30/06/17,NewJersey,199000,220800,276900,394700,544300,307200
30/06/17,NewMexico,,119100,152800,228000,309300,175700
30/06/17,NewYork,156400,130900,152400,242000,362000,257200
30/06/17,NorthCarolina,114600,107600,157200,276700,348200,162400
30/06/17,NorthDakota,,185700,225400,263100,317200,206700
30/06/17,Ohio,72000,85300,125300,213100,240900,128200
30/06/17,Oklahoma,62000,66300,119000,203400,265800,115400
30/06/17,Oregon,235000,256900,302600,406100,461600,314900
30/06/17,Pennsylvania,115000,127600,159600,287200,301500,164000
30/06/17,RhodeIsland,173100,213700,254800,372200,494000,259200
30/06/17,SouthCarolina,92800,109300,155500,255600,,145200
30/06/17,SouthDakota,111200,150800,173400,206300,268300,172500
30/06/17,Tennessee,133400,108700,156900,263200,388200,140600
30/06/17,Texas,,,160600,258200,,169800
30/06/17,UnitedStates,,,,,,
30/06/17,Utah,,188200,239000,275300,343300,259200
30/06/17,Vermont,179000,212300,249900,318800,376100,226900
30/06/17,Virginia,202300,167900,218600,365700,530700,234900
30/06/17,Washington,254700,274500,333400,448000,557600,338800
30/06/17,WestVirginia,,,113600,154800,180600,101800
30/06/17,Wisconsin,111500,124400,165000,218700,257100,167100
30/06/17,Wyoming,,155600,206600,227800,274800,194600
30/06/96,Alabama,59900,48800,78400,146300,200800,78900
30/06/96,Arizona,59200,87000,97400,128500,188600,108500
30/06/96,Arkansas,53400,56100,77800,133200,188000,64100
30/06/96,California,92000,123100,150600,194900,262500,161300
30/06/96,Colorado,76100,98100,129600,177200,214500,134100
30/06/96,Connecticut,64100,97100,131300,194700,297200,141900
30/06/96,Delaware,89000,87500,103900,158700,179100,107600
30/06/96,Florida,44700,65400,89600,133600,200200,92100
30/06/96,Georgia,75300,64700,88400,149500,212300,93200
30/06/96,Hawaii,150800,184800,228300,296700,338000,259700
30/06/96,Idaho,75300,81700,102800,132100,159500,109700
30/06/96,Illinois,82900,92300,111300,171500,222600,116700
30/06/96,Indiana,45900,52600,78900,,134600,74800
30/06/96,Iowa,50200,55000,68100,81800,,57400
30/06/96,Kansas,,,,,,
30/06/96,Kentucky,51300,65600,80600,130500,152600,75800
30/06/96,Louisiana,,,78300,,,
30/06/96,Maine,,79200,92000,114100,136400,88200
30/06/96,Maryland,76200,89500,119500,172200,233000,132400
30/06/96,Massachusetts,81800,107200,137100,195500,250100,144900
30/06/96,Michigan,65200,75300,97900,167600,161800,85200
30/06/96,Minnesota,60600,84500,100500,128600,163400,97100
30/06/96,Mississippi,,,71400,121300,125200,64400
30/06/96,Missouri,48300,59700,88600,152000,189500,82900
30/06/96,Nebraska,55600,64600,87200,135400,107600,82600
30/06/96,Nevada,,93700,121900,156500,216300,136000
30/06/96,NewHampshire,57100,78800,104000,136800,152300,103200
30/06/96,NewJersey,85500,107400,130300,181200,223000,143200
30/06/96,NewMexico,,88100,100600,142000,180200,115400
30/06/96,NewYork,,69200,82700,,153400,
30/06/96,NorthCarolina,58200,62700,91600,156900,189500,92700
30/06/96,Ohio,51900,65000,88300,141900,154500,88900
30/06/96,Oklahoma,31100,32900,60000,107100,129100,56700
30/06/96,Oregon,82700,95000,125900,163900,185300,126600
30/06/96,Pennsylvania,60300,70900,85700,152300,145300,88800
30/06/96,RhodeIsland,79500,96700,115600,153400,191700,116100
30/06/96,SouthCarolina,61400,64400,87900,141300,,79100
30/06/96,SouthDakota,56800,70900,82500,101400,128000,82600
30/06/96,Tennessee,52700,52000,81600,142000,199000,70100
30/06/96,Texas,,,70400,120600,,
30/06/96,Utah,,101000,121700,137200,168200,130500
30/06/96,Vermont,,120100,130700,151700,169800,
30/06/96,Virginia,78500,77800,100900,170300,227000,111100
30/06/96,Washington,88500,107300,135900,172000,195800,137400
30/06/96,WestVirginia,,,50800,66800,71500,39300
30/06/96,Wisconsin,73800,75900,,,,
30/06/97,Alabama,59000,49800,81700,152100,207700,80400
30/06/97,Arizona,61600,91000,102000,134400,194500,112100
30/06/97,Arkansas,56200,58300,81200,136900,201200,67000
30/06/97,California,92500,125700,153300,200900,266800,164300
30/06/97,Colorado,78800,104400,135100,184500,222100,140000
30/06/97,Connecticut,62500,97500,134900,202500,305700,144800
30/06/97,Delaware,80400,86200,106200,159700,182700,110100
30/06/97,Florida,44300,66800,92000,137400,205400,94900
30/06/97,Georgia,78600,67000,91800,154900,220500,96600
30/06/97,Hawaii,139000,175100,220200,280600,326200,248900
30/06/97,Idaho,73700,81500,104000,133200,158200,111000
30/06/97,Illinois,83200,93400,115200,180400,232500,118700
30/06/97,Indiana,46700,55200,81600,,126500,78300
30/06/97,Iowa,55700,61300,78200,95800,,66400
30/06/97,Kansas,,,,,,
30/06/97,Kentucky,54000,68400,84900,137800,156500,80200
30/06/97,Louisiana,,,86900,,,
30/06/97,Maine,,81500,96500,121800,145000,91000
30/06/97,Maryland,73200,89200,119400,173200,234000,133800
30/06/97,Massachusetts,86400,113200,144000,204500,266400,151700
30/06/97,Michigan,66800,79600,105800,178000,170100,87500
30/06/97,Minnesota,60600,87100,104800,133900,170600,101200
30/06/97,Mississippi,,,72300,128300,131400,65900
30/06/97,Missouri,52300,64600,95400,159400,195600,89500
30/06/97,Nebraska,55200,65800,91400,141400,115300,86900
30/06/97,Nevada,,96600,125400,158500,216900,138400
30/06/97,NewHampshire,60300,82100,108300,142900,157500,107700
30/06/97,NewJersey,83700,108200,132400,183900,223800,144900
30/06/97,NewMexico,,83700,103200,148200,179100,120400
30/06/97,NewYork,,70600,85200,,162900,
30/06/97,NorthCarolina,61400,65900,97600,165500,199500,98100
30/06/97,Ohio,51700,67100,91800,146500,159400,92400
30/06/97,Oklahoma,31800,34200,62500,109600,126200,58800
30/06/97,Oregon,88500,101900,133200,172600,196500,133900
30/06/97,Pennsylvania,59200,70900,87000,155200,147300,90600
30/06/97,RhodeIsland,75300,96200,116400,154900,196700,116800
30/06/97,SouthCarolina,65400,66700,91200,149700,,81500
30/06/97,SouthDakota,56400,78000,89000,105400,131300,89600
30/06/97,Tennessee,57100,55400,86000,151300,215100,74100
30/06/97,Texas,,,77900,132400,,83500
30/06/97,Utah,,107600,132200,146600,176700,139600
30/06/97,Vermont,106100,110900,123700,152000,171000,
30/06/97,Virginia,76100,77900,103200,172000,232200,113500
30/06/97,Washington,92400,111300,141800,181500,206700,143800
30/06/97,WestVirginia,,,53100,70300,76300,40300
30/06/97,Wisconsin,73700,80800,,,,
30/06/98,Alabama,61800,52400,85300,160200,221300,84200
30/06/98,Alaska,,,,,,
30/06/98,Arizona,66500,96600,108200,144400,212600,118000
30/06/98,Arkansas,59900,61900,84100,141700,217100,68900
30/06/98,California,101400,133100,161600,214300,295000,176000
30/06/98,Colorado,85800,112300,142600,194400,233900,147700
30/06/98,Connecticut,64700,101500,139900,213200,332600,151200
30/06/98,Delaware,82800,88300,109600,167000,192900,114200
30/06/98,Florida,46100,69300,96500,143400,219300,99800
30/06/98,Georgia,84800,71900,96900,162400,232400,102600
30/06/98,Hawaii,130100,167400,213500,278300,320800,245000
30/06/98,Idaho,72500,80800,105200,133500,160000,110100
30/06/98,Illinois,86700,95500,118800,185700,240900,121500
30/06/98,Indiana,48000,60500,87400,,137400,83400
30/06/98,Iowa,59000,65000,79700,96700,,68800
30/06/98,Kansas,,,,,,
30/06/98,Kentucky,57800,72500,91100,147600,172900,85600
30/06/98,Louisiana,,,94300,,,
30/06/98,Maine,,88200,105800,132700,157400,100200
30/06/98,Maryland,73700,90400,121000,176400,241300,135400
30/06/98,Massachusetts,93900,121300,153300,221800,293600,162300
30/06/98,Michigan,72200,85900,114900,191200,183300,93600
30/06/98,Minnesota,65500,92700,111500,140600,178600,107900
30/06/98,Mississippi,,,78200,136800,140100,70800
30/06/98,Missouri,53300,68600,101300,164800,207000,95300
30/06/98,Montana,68800,78300,99600,108700,126100,95000
30/06/98,Nebraska,59000,68200,95100,146400,121200,90000
30/06/98,Nevada,,99100,127500,162100,221300,140600
30/06/98,NewHampshire,62400,88800,119300,158400,177300,118200
30/06/98,NewJersey,87000,112300,136700,191800,237600,150300
30/06/98,NewMexico,,90500,113000,152600,189400,124500
30/06/98,NewYork,,72200,87400,,171100,
30/06/98,NorthCarolina,67100,70500,104300,175000,217100,105700
30/06/98,Ohio,54200,70100,95400,151800,166300,96100
30/06/98,Oklahoma,32200,35500,65400,115700,134500,62100
30/06/98,Oregon,94900,109400,139300,182400,210500,140600
30/06/98,Pennsylvania,60800,73000,89900,160800,153500,93600
30/06/98,RhodeIsland,78200,98300,119100,159000,206000,119300
30/06/98,SouthCarolina,68300,70100,95300,158700,,85900
30/06/98,SouthDakota,57200,79300,92600,112300,140000,92600
30/06/98,Tennessee,61000,59300,92000,162800,231700,79800
30/06/98,Texas,,,81600,137400,,87000
30/06/98,Utah,,112000,137200,154100,188300,146000
30/06/98,Vermont,89600,95400,114500,139200,162700,
30/06/98,Virginia,76800,79300,107000,178000,244000,117100
30/06/98,Washington,100700,119500,150900,196000,226600,152400
30/06/98,WestVirginia,,,57200,77300,84500,43100
30/06/98,Wisconsin,75200,83500,106800,132700,151700,104800
30/06/98,Wyoming,,,,111800,,100500
30/06/99,Alabama,65400,55400,89800,165700,229900,89400
30/06/99,Alaska,92400,122000,171300,217800,269900,178900
30/06/99,Arizona,69300,100100,113700,150100,225200,123100
30/06/99,Arkansas,58000,60500,84900,146500,223200,69700
30/06/99,California,111400,144800,175600,239600,330300,191700
30/06/99,Colorado,94200,123600,155000,212900,255900,161300
30/06/99,Connecticut,68600,106900,147500,228500,364400,159600
30/06/99,Delaware,83700,90900,113300,175400,202400,117400
30/06/99,DistrictofColumbia,106300,127300,124200,186400,481300,149300
30/06/99,Florida,48200,72500,101000,150800,231600,105100
30/06/99,Georgia,99000,77800,104300,174100,252200,110500
30/06/99,Hawaii,132300,165800,218900,282600,324400,253800
30/06/99,Idaho,74500,83300,107900,138600,165200,111700
30/06/99,Illinois,93900,101000,123100,195700,255200,126200
30/06/99,Indiana,51000,62200,90400,,143800,86400
30/06/99,Iowa,63500,69700,86700,104900,,76100
30/06/99,Kansas,,,,,,
30/06/99,Kentucky,60600,75500,94700,154200,178700,89400
30/06/99,Louisiana,,,103500,,,
30/06/99,Maine,,97900,115700,141800,172300,108400
30/06/99,Maryland,76600,92100,123900,182600,252200,138900
30/06/99,Massachusetts,106700,134200,169600,245800,326200,178700
30/06/99,Michigan,77700,92600,124600,206800,200100,103900
30/06/99,Minnesota,72600,102000,122300,153500,195400,119200
30/06/99,Mississippi,,,80800,140000,144500,73100
30/06/99,Missouri,58200,73000,108400,177900,224100,100900
30/06/99,Montana,62800,76400,103200,114400,133000,97900
30/06/99,Nebraska,64600,74800,105000,155700,129400,97600
30/06/99,Nevada,,100100,130600,165200,227500,143800
30/06/99,NewHampshire,65800,94500,128800,170400,186200,127400
30/06/99,NewJersey,92400,117900,143500,205100,258900,158000
30/06/99,NewMexico,,99500,120000,154800,194700,130900
30/06/99,NewYork,,72500,87900,,178900,
30/06/99,NorthCarolina,69800,74500,110100,183200,228300,111500
30/06/99,Ohio,57500,73000,100100,157700,173200,100700
30/06/99,Oklahoma,33400,36800,67700,120300,139200,64700
30/06/99,Oregon,98400,113100,142600,187400,217700,144300
30/06/99,Pennsylvania,61800,74400,91300,164400,157100,96300
30/06/99,RhodeIsland,79700,102600,124300,170000,221300,124400
30/06/99,SouthCarolina,73800,74300,102700,167700,,91800
30/06/99,SouthDakota,59700,80900,95500,114700,148100,96800
30/06/99,Tennessee,63200,63700,97900,172100,245900,83300
30/06/99,Texas,,,86600,145200,,92300
30/06/99,Utah,,116600,143200,159600,198300,151900
30/06/99,Vermont,88300,95600,114400,136500,151300,
30/06/99,Virginia,78900,82200,111100,185100,255900,121700
30/06/99,Washington,110800,127600,159900,211600,245900,161000
30/06/99,WestVirginia,,,59400,79100,88500,45500
30/06/99,Wisconsin,79500,89000,112600,140200,161700,113000
30/06/99,Wyoming,,,,116900,,103600
30/09/00,Alabama,67900,57400,94300,176100,241600,92300
30/09/00,Alaska,95600,127200,177200,220500,279700,183700
30/09/00,Arizona,73200,107600,124000,165600,244000,133900
30/09/00,Arkansas,62400,62500,87700,153300,238300,72900
30/09/00,California,136300,171900,206000,278600,383300,226900
30/09/00,Colorado,112800,143300,178200,244700,289300,184800
30/09/00,Connecticut,78300,119500,163800,261500,421700,177700
30/09/00,Delaware,90800,95500,121600,189300,219800,126600
30/09/00,DistrictofColumbia,132500,151600,141800,236000,584300,166800
30/09/00,Florida,52700,78500,111000,164600,258000,115400
30/09/00,Georgia,119400,86100,115600,189500,274800,121300
30/09/00,Hawaii,132100,175300,227100,293200,335500,263300
30/09/00,Idaho,78900,85100,112200,140200,170000,115700
30/09/00,Illinois,109500,110000,131400,213300,276500,134000
30/09/00,Indiana,50900,64100,94600,,152100,90000
30/09/00,Iowa,63800,71600,90700,108500,,75000
30/09/00,Kansas,,,,,,
30/09/00,Kentucky,66200,79000,100700,163500,188700,94400
30/09/00,Louisiana,,,112000,,,
30/09/00,Maine,,117500,135100,168700,206700,128000
30/09/00,Maryland,81300,98700,131900,198500,279400,148400
30/09/00,Massachusetts,135100,161900,203000,297200,395100,216100
30/09/00,Michigan,85600,102900,135000,226900,220600,115000
30/09/00,Minnesota,88000,121300,142600,178200,229500,138200
30/09/00,Mississippi,,,80900,146000,151200,73600
30/09/00,Missouri,61800,79300,120100,194700,249200,112300
30/09/00,Montana,74300,82600,106000,116600,136300,101500
30/09/00,Nebraska,69400,81100,111500,164700,136000,105500
30/09/00,Nevada,,106700,137000,175300,242000,151700
30/09/00,NewHampshire,74500,112000,152400,200900,224700,151000
30/09/00,NewJersey,105800,132200,161000,234900,300600,178000
30/09/00,NewMexico,,100500,123900,162000,208100,132700
30/09/00,NewYork,,77100,93300,,206400,
30/09/00,NorthCarolina,73900,78600,116300,193900,243500,117500
30/09/00,Ohio,60300,77100,106500,166100,183000,107500
30/09/00,Oklahoma,33800,38300,71400,127200,149700,68500
30/09/00,Oregon,104300,118500,148000,193800,227500,150000
30/09/00,Pennsylvania,66100,77500,95600,175200,168200,101700
30/09/00,RhodeIsland,94300,118500,141000,199500,268400,141900
30/09/00,SouthCarolina,78000,78600,110400,178600,,98400
30/09/00,SouthDakota,63000,88700,105800,123000,156500,105800
30/09/00,Tennessee,67400,66400,102200,179800,262500,87100
30/09/00,Texas,,,91000,151400,,97400
30/09/00,Utah,,124200,152900,171100,211500,162200
30/09/00,Vermont,97800,109000,128300,150800,164100,
30/09/00,Virginia,87000,88900,120000,204600,287700,131200
30/09/00,Washington,121300,138300,171400,228800,265900,172400
30/09/00,WestVirginia,,,62200,83100,92600,47400
30/09/00,Wisconsin,86500,94300,119500,149500,172100,118300
30/09/00,Wyoming,,,,121400,,111900
